to_extension,from_operator,to_number,from_country,call_duration,to_country,from_number,call_charge,to_operator,call_date,cdr_id
x2041834,Airtel,+255177200998349,Tanzania,0.612970593649466,Tanzania,+255707154162785,1.1843533585467,Airtel,2016-11-27T12:29:09,69466
x445390,Airtel,+233551931728041,Ghana,0.511131080140184,Ghana,+233325737015447,2.14038329721979,Vodafone,2015-07-24T06:04:08,69473
,MTN Group,+233731697796231,Ghana,0.25654678038111,Ghana,+23348226053426,1.4614634788965,Vodafone,2016-10-04T14:25:33,69478
,Veon,+7660654405255,Kazakhstan,0.554039015719294,Kazakhstan,+76582968932740,0.817726647718386,Telia Company,2015-09-20T20:13:22,69482
,Orange,+267370993855159,Botswana,1.51181971950443,Botswana,+267584839902032,1.22442551774769,Airtel,2016-05-27T18:23:29,69504
,Telefónica,+505997564179278,Nicaragua,3.11024151133085,Nicaragua,+505891915866998,0.318128933822003,América Móvil,2016-05-02T18:02:56,69515
,MTN Group,+967902955527499,Yemen,1.11380890066971,Yemen,+967768396175241,2.46095348244688,MTN Group,2015-05-12T15:50:56,69529
x904423,Etisalat,+229941406033159,Benin,0.284678175957065,Benin,+229171066145825,0.105328725598517,Etisalat,2015-03-27T08:09:45,69532
,MTS,+374661666198331,Armenia,0.939252190762349,Armenia,+374801258351823,1.36807107765262,Veon,2016-09-28T13:33:01,69550
,Deutsche Telekom,+1787968718074901,Puerto Rico,2.05584930443285,Puerto Rico,+1787698038279576,2.35388222209091,América Móvil,2015-03-28T09:40:39,69572
,AT&T Mobility,+17189686451,United States,0.862507036919939,United States,+17757562480,0.967046853261585,Verizon Wireless,2016-04-17T06:31:46,69579
x5490916,Vodafone,+355355733417684,Albania,0.230141283863851,Albania,+355410646798283,0.140731408541052,Vodafone,2015-11-06T05:56:42,69594
,MTN Group,+967588349694385,Yemen,0.520203649234452,Yemen,+96799559685749,2.38689338360809,MTN Group,2016-05-21T02:19:33,69599
,MTN Group,+250993563636254,Rwanda,1.60010247811261,Rwanda,+250132005329546,0.514044768481983,MTN Group,2015-06-28T08:33:55,69606
,Etisalat,+227378426964680,Niger,1.59777699923834,Niger,+227497724653872,2.02986990583944,Airtel,2015-02-11T15:16:05,69607
,América Móvil,+178754496658067,Puerto Rico,0.683247542161006,Puerto Rico,+1787320445737121,0.888324301829435,AT&T Mobility,2015-04-20T01:32:30,69622
,Veon,+76354095049256,Kazakhstan,0.797097854788712,Kazakhstan,+76783503973980,1.00456723300192,Veon,2015-11-12T03:59:46,69624
,Telia Company,+995221577099206,Georgia,0.0441145660924433,Georgia,+995436648123224,0.20987201540068,Veon,2016-03-12T23:32:07,69631
,Airtel,+224689068817098,Guinea,0.477341988946718,Guinea,+224504581192181,1.31178373115908,Airtel,2016-05-17T17:25:52,69636
,América Móvil,+506754859978336,Costa Rica,1.26042669565887,Costa Rica,+506537143734267,0.417935886575245,Telefónica,2016-10-29T17:56:05,69641
,Vodafone,+298781873987536,Faroe Islands,0.0141082499263202,Faroe Islands,+298832960177197,0.167878002135575,Vodafone,2016-10-22T21:27:29,69646
,Etisalat,+227721497437848,Niger,0.0180740737469456,Niger,+227866443139789,0.911695521520186,Etisalat,2016-03-24T03:44:28,69648
,MTN Group,+224142309566281,Guinea,0.165930131807841,Guinea,+224877228563993,0.510114313029029,Orange,2015-03-26T11:14:14,69650
,América Móvil,+1787141536797625,Puerto Rico,4.31200272819725,Puerto Rico,+1787790163830122,2.32550801457603,Deutsche Telekom,2016-01-10T08:50:26,69664
x1245874,MTN Group,+967270255472476,Yemen,0.420648807673672,Yemen,+967348574583737,0.132421542873448,MTN Group,2015-06-23T14:16:53,69669
x4146212,Vodafone,+233952298034015,Ghana,0.0820529863449587,Ghana,+233133951699196,0.454406667481985,MTN Group,2015-06-28T09:55:57,69684
,CK Hutchison,+43297781249556,Austria,1.70684380579196,Austria,+4380810498164,0.29835362571237,América Móvil,2015-05-30T06:43:28,69689
,Deutsche Telekom,+178744272024066,Puerto Rico,1.16274915841739,Puerto Rico,+1787880244990929,3.30460548781623,América Móvil,2016-07-16T08:40:43,69697
,Etisalat,+228281595432497,Togo,2.79171240811719,Togo,+228249872598036,0.615129236121343,Etisalat,2015-08-06T01:55:18,69704
,América Móvil,+507305816963411,Panama,0.450585926728262,Panama,+507444079036999,0.380767634823766,Telefónica,2016-08-26T16:49:31,69715
,Veon,+996109724311086,Kyrgyzstan,0.377753967726424,Kyrgyzstan,+99666819493915,2.55201747317138,Veon,2016-01-28T11:08:29,69745
,Ooredoo,+960565997629366,Maldives,0.114617449328051,Maldives,+960755485672507,0.929173304551657,Ooredoo,2016-10-16T16:55:19,69756
x6533142,Vodafone,+4998863465609,Germany,0.924368729963487,Germany,+49124239534070,0.285427878857669,Vodafone,2016-05-01T23:55:37,69764
,Telefónica,+502964101482527,Guatemala,0.955353028237024,Guatemala,+502662011935685,0.203949688410933,América Móvil,2016-03-25T21:10:43,69773
,Orange,+237279568869390,Cameroon,1.72169511993798,Cameroon,+237147495340174,0.213983410341093,Airtel,2015-05-24T15:26:48,69783
,Airtel,+227990567081561,Niger,0.586295966407705,Niger,+227772053791307,1.1699625275125,Etisalat,2016-01-19T00:41:55,69786
x9740914,Vodafone,+49395710149458,Germany,0.589402368171597,Germany,+49104283632743,0.218977626104927,Deutsche Telekom,2016-05-10T18:02:26,69804
,Airtel,+25569756901305,Tanzania,0.790019775451374,Tanzania,+255413446550057,0.204475997715196,Airtel,2015-02-03T03:35:25,69810
,Verizon Wireless,nan,United States,1.84168967880486,United States,+15540962228,0.202325685691278,Verizon Wireless,2016-07-30T15:55:16,69811
x1228140,Veon,+998345180384041,Uzbekistan,0.101054187170957,Uzbekistan,nan,0.280291655905722,Veon,2015-05-25T00:02:22,69817
,Vodafone,+355543671854353,Albania,0.610629368643778,Albania,+355109642685930,0.465599820288687,Vodafone,2016-08-06T22:05:54,69827
,Veon,+995992986761838,Georgia,0.763366484260186,Georgia,+995300015523597,0.212161761717241,Veon,2015-07-10T22:15:50,69833
x6683566,Telefónica,+39856286749883,Italy,0.8248794008715,Italy,+39209655856498,1.03163057111247,CK Hutchison,2015-05-18T01:57:56,69837
,MTN Group,+268249982647634,Swaziland,1.69193295174316,Swaziland,+268538478267856,1.18607718128041,MTN Group,2015-02-01T17:22:59,69838
,Veon,+76839080024252,Kazakhstan,0.352961144761742,Kazakhstan,+76640053956312,0.107545935898979,Veon,2016-10-15T23:41:56,69843
,Vodafone,+39814370394529,Italy,0.875791226397648,Italy,+39322104826703,1.25870844951775,Vodafone,2015-07-04T04:48:20,69844
,Airtel,+245853124824487,Guinea-Bissau,0.154328716075324,Guinea-Bissau,+245622157046248,1.45113466548856,Airtel,2016-05-19T02:02:40,69878
,Airtel,+235171611444884,Chad,0.322130215224629,Chad,+235804959537323,4.37951933490679,Airtel,2015-01-17T07:14:49,69879
,Vodafone,+35598415994087,Albania,0.71690789821141,Albania,+355637851956612,0.145965380206819,Deutsche Telekom,2016-06-08T04:45:39,69883
,CK Hutchison,+61905767600378,Australia,2.46730655675362,Australia,+61994497825064,0.426463610735562,Vodafone,2015-10-26T08:07:14,69899
,Orange,+678141438519890,Vanuatu,1.21160868961676,Vanuatu,+678194305621944,4.81015085837249,Orange,2015-05-03T12:03:13,69904
,Vodafone,+49751045663937,Germany,0.637684977389174,Germany,+49325040302212,1.30050981935936,Vodafone,2016-04-28T01:09:33,69906
,Orange,+225893338948956,Ivory Coast,1.65910661122926,Ivory Coast,+225505104042702,2.02522012448255,Orange,2015-11-05T19:21:03,69907
x9246838,Airtel,+44647892729286,Jersey,4.51111287059108,Jersey,+4465795857495,0.311312718879928,Airtel,2016-11-08T10:05:09,69919
,Orange,+32743867928145,Belgium,0.168560613067246,Belgium,+32995393373124,0.147376550954163,Orange,2015-08-04T21:32:43,69924
x5236664,Airtel,+232761144519751,Sierra Leone,0.123072164999855,Sierra Leone,+232695079515317,0.451022296832934,Airtel,2016-01-24T23:46:39,69928
,Airtel,+235650448758370,Chad,0.11828396930759,Chad,+235403578269241,1.07626548547621,Airtel,2015-08-06T13:24:00,69932
x3834623,Telefónica,+503610200382204,El Salvador,0.332284314826416,El Salvador,+503709317323112,0.840891804525282,Telefónica,2016-05-15T02:00:16,69965
,Airtel,+227202372121191,Niger,1.19380340552471,Niger,+227559044184124,0.269673564624049,Airtel,2015-05-16T06:25:08,69971
,Telefónica,+505416310603705,Nicaragua,0.25849066394296,Nicaragua,+505644284605383,0.140560502914443,Telefónica,2016-05-13T13:36:22,69982
,Airtel,+233850150447638,Ghana,0.478680211798754,Ghana,+233459782358974,2.99438981526764,Vodafone,2016-01-11T15:49:06,69983
,Orange,+227149636713151,Niger,2.13960375013749,Niger,+227410829401801,0.813272200351461,Airtel,2016-03-09T16:36:50,69993
,Vodafone,+35354965797576,Ireland,2.32506835435252,Ireland,+353135043039478,1.74488343462737,Vodafone,2016-07-27T03:54:07,70005
x1301624,Orange,+240819800540189,Equatorial Guinea,0.49869056074607,Equatorial Guinea,+240298193790604,1.14867304594112,Orange,2015-08-16T16:09:44,70008
,Airtel,+2509125362875,Rwanda,2.96251584561385,Rwanda,+250132005329546,0.683166698222579,MTN Group,2015-10-28T08:58:18,70010
x7062330,Telenor,+4554805815071,Denmark,0.774659151333188,Denmark,+4531198146606,1.81557993749363,CK Hutchison,2015-02-02T20:52:39,70020
,Veon,+374286753934767,Armenia,3.20098314846736,Armenia,+374243676507791,1.32942605540349,MTS,2016-08-07T13:37:05,70021
,Veon,+995200715530123,Georgia,3.94667340624987,Georgia,+995230733221587,0.472574448215628,Veon,2015-08-23T06:15:57,70027
,Telia Company,+994125621394403,Azerbaijan,0.324749671747074,Azerbaijan,+994201254144257,1.57489307475998,Telia Company,2016-02-24T08:47:50,70029
,Veon,+213255513403983,Algeria,1.04454615636455,Algeria,+213255513403983,0.271307860784122,Ooredoo,2016-09-02T23:48:46,70035
x8541236,América Móvil,+386675690415922,Slovenia,0.305794115749767,Slovenia,+386675690415922,0.95637709031604,América Móvil,2016-08-24T05:46:41,70062
,,+378911605418943,San Marino,0.387615353679856,San Marino,,0.380195411399659,TIM,2016-02-19T14:16:08,200212
,MTN Group,+967617362376764,Yemen,2.57218971776018,Yemen,+967127580400111,1.31050445494705,MTN Group,2016-06-16T23:51:03,70089
,Airtel,nan,Uganda,1.6453225196756,Uganda,+256289640980950,0.170339094797929,Airtel,2016-06-27T00:01:29,70094
,Vodafone,+31678881220906,Netherlands,1.65075690955129,Netherlands,+31799681218876,0.656330826010106,Vodafone,2015-02-09T06:58:13,70108
x6246755,Airtel,+237800350045066,Cameroon,0.548382215271461,Cameroon,+23710935374203,0.391888647324725,Orange,2016-11-22T15:37:08,70116
,América Móvil,+505705018436853,Nicaragua,0.0247208903152263,Nicaragua,+505534330147597,0.120685598638905,Telefónica,2016-10-06T19:15:24,70138
x6613031,Vodafone,+355952534234274,Albania,1.37753716846815,Albania,+355448080165214,1.16000699570352,Vodafone,2015-01-09T12:12:37,70153
,Airtel,+245432775181030,Guinea-Bissau,0.520106096994748,Guinea-Bissau,+245739362094185,0.316254786312429,Orange,2016-08-18T02:52:45,70155
,AT&T Mobility,+18474054247,United States,0.0873173523687998,United States,+16416874566,0.232675036505427,AT&T Mobility,2015-07-12T14:18:41,70159
,Telenor,+95186040566619,Myanmar,3.3052346365285,Myanmar,+95541743491556,1.0302598871207,Ooredoo,2015-09-15T08:32:17,70184
,Deutsche Telekom,+1787677011978904,Puerto Rico,2.09221334592835,Puerto Rico,+1787661412909738,0.982555366945805,América Móvil,2016-04-14T17:32:39,70188
,Veon,+992185240276390,Tajikistan,0.55752649127592,Tajikistan,+992804105765573,0.142787630646324,Veon,2015-10-30T11:12:57,70189
x4328724,Telenor,+46362687762020,Sweden,0.464218585363806,Sweden,+46881929685305,1.53025424256842,Telenor,2016-10-02T21:30:25,70191
x9679744,MTN Group,+237960058809575,Cameroon,0.975284040287632,Cameroon,+237687981343807,1.62349668232769,Airtel,2015-11-28T23:25:01,70203
x5774258,Veon,+76597430280745,Kazakhstan,0.564373834696618,Kazakhstan,+769080433303,1.14756929755531,Veon,2016-07-14T11:32:22,70205
,Orange,+352467455335190,Luxembourg,0.836246253346169,Luxembourg,+3528860078646,2.20395592459872,Orange,2016-11-04T14:07:33,70212
,Airtel,+357971469530537,Cyprus,0.869974118734044,Cyprus,+357877805889105,0.507277110665445,MTN Group,2016-07-28T05:01:06,70234
,Vodafone,+3485844945794,Spain,2.03116960718299,Spain,+34775602393593,0.192997254809009,Vodafone,2015-01-04T17:46:39,70235
x3771804,Etisalat,+241175243040821,Gabon,0.599398539547412,Gabon,+241158089955611,1.55266815791276,Etisalat,2016-01-11T00:58:25,70255
,Orange,+245115982774728,Guinea-Bissau,0.109676120550557,Guinea-Bissau,+245944729454018,0.239994180536999,Orange,2016-06-26T20:58:09,70263
,Vodafone,+44301184875228,United Kingdom,1.12191771795403,United Kingdom,+44139763097290,3.27606214848552,Telefónica,2015-08-26T22:53:24,70277
x7305473,Airtel,+93909563463577,Afghanistan,0.958074245073969,Afghanistan,+93887056223242,2.16580540245265,Airtel,2016-07-12T03:11:48,70287
x7207325,TIM,+3906698483433863729,Vatican City,0.0702540431595329,Vatican City,+3906698291718990730,0.71975323914855,TIM,2016-11-21T05:58:48,70295
,Airtel,+245418092607982,Guinea-Bissau,0.43219913841367,Guinea-Bissau,+245840129143458,1.9060896947268,Airtel,2016-02-20T11:55:47,70296
,Vodafone,+351522180093414,Portugal,0.746074806067922,Portugal,+351411226669076,1.3984232605274,Vodafone,2015-06-11T07:14:00,70309
,Telenor,+45532104254949,Denmark,0.0468900974154064,Denmark,+45596202672540,1.57605332992439,CK Hutchison,2016-07-13T06:03:39,70311
,CK Hutchison,+45477438177494,Denmark,0.863400869025007,Denmark,+45707294410939,0.207228925645192,CK Hutchison,2016-05-08T18:30:56,70314
,Airtel,+357438928492327,Cyprus,0.127969708384369,Cyprus,+357698766289474,1.7794641247611,MTN Group,2015-06-18T21:37:03,70322
,MTN Group,+96747189489162,Yemen,0.226270250756048,Yemen,+96746167108376,0.7385211717508,MTN Group,2016-08-08T17:39:14,70325
,Airtel,+4459761506473,Jersey,0.419422681487941,Jersey,+44318254152488,0.871694380384787,Airtel,2016-07-13T03:00:53,70327
,Airtel,+229553971501090,Benin,1.48273723388748,Benin,+229443760042769,0.172097156411723,Airtel,2016-01-15T09:14:13,70333
x5148168,Etisalat,+225883746069948,Ivory Coast,0.760934929722882,Ivory Coast,+225764109353494,0.105380194655598,Orange,2015-05-02T04:13:38,70338
x3595247,América Móvil,+595930431718746,Paraguay,1.56064466468634,Paraguay,+595729115671293,1.6146251173005,América Móvil,2016-09-11T20:01:25,70373
,América Móvil,+507191761051800,Panama,0.204889635817726,Panama,+507511577173865,1.16545719848165,América Móvil,2016-01-11T05:05:21,70377
,MTS,+998486847716030,Uzbekistan,0.466368531794525,Uzbekistan,+998584391705385,0.788112450868779,Veon,2016-11-10T14:20:57,70382
,Veon,+995289460766449,Georgia,0.0193463491800164,Georgia,+995470223877520,0.287129009480817,Veon,2016-08-15T09:02:00,70388
,Airtel,+224537964713187,Guinea,0.811157152327414,Guinea,+224316519025233,0.130125333913223,Airtel,2016-06-01T10:22:49,70391
,MTN Group,+242484032876077,Republic of the Congo,0.0648729288537059,Republic of the Congo,+242508549825694,0.134711196917693,MTN Group,2015-08-29T16:08:13,70403
x2829429,Deutsche Telekom,+43609801522596,Austria,1.9154202525771,Austria,+43737207935478,2.35257167278296,América Móvil,2016-03-21T20:13:13,70417
,Airtel,+255627553709723,Tanzania,0.170767395533736,Tanzania,+255642119839960,1.11816568667748,Airtel,2015-04-15T17:57:10,70421
,Airtel,+229316856024043,Benin,0.115006785376889,Benin,+229157915685407,0.21150994152261,Airtel,2016-07-11T18:18:47,70425
,Airtel,+93352500187855,Afghanistan,1.19871488446199,Afghanistan,+93626909282732,1.39833980143739,MTN Group,2016-06-15T20:09:30,70431
,MTS,+375325640778797,Belarus,0.797298431784346,Belarus,+375394203236857,2.82926036219789,MTS,2016-09-09T03:01:09,70436
,Airtel,+226725074242844,Burkina Faso,3.63897178382438,Burkina Faso,+226287742053512,1.69721391971106,Airtel,2016-01-12T06:13:19,70452
,Airtel,+357896099384124,Cyprus,0.456228950398163,Cyprus,+357151910894252,1.73056303232435,Airtel,2016-02-14T20:25:31,70468
,Telia Company,+76942502396584,Kazakhstan,0.44761921990045,Kazakhstan,+76457664269923,3.41889554113904,Veon,2016-05-28T01:27:15,70475
x6015620,América Móvil,+50332705548255,El Salvador,0.364121804101854,El Salvador,+503343331374351,0.471984017694134,América Móvil,2015-09-07T23:47:01,70483
,China Mobile,+852382637301271,Hong Kong,1.3327258409721,Hong Kong,+852339763640847,1.6820295718306,China Mobile,2015-07-19T17:29:33,70484
,Orange,+373513716473612,Moldova,2.50596090555907,Moldova,+373410829972284,0.572461791729963,Telia Company,2016-06-06T15:57:10,70495
,Etisalat,+2255681124333,Ivory Coast,0.999029188072101,Ivory Coast,+225242685141378,0.137064304150244,Etisalat,2015-01-16T19:33:29,70500
,América Móvil,+506421750790701,Costa Rica,0.026197091940307,Costa Rica,nan,0.291164320693284,Telefónica,2015-01-15T18:45:25,70509
,Vodafone,+34775602393593,Spain,4.5588077667041,Spain,+34335411873614,1.64866111363263,Orange,2016-01-10T03:06:21,70525
,Vodafone,+49325480727233,Germany,1.2870199722189,Germany,+49141222839976,0.100364252466303,Telefónica,2015-01-18T19:21:52,70531
,Telenor,+45998294612315,Denmark,0.0410312745665348,Denmark,+45169644457933,0.37982927145721,Telenor,2016-08-25T05:37:53,70533
,Airtel,+22736530230622,Niger,0.164537354316396,Niger,+227629445695841,1.70156790989051,Airtel,2015-02-22T09:52:33,70546
,Vodafone,+356668346557880,Malta,1.98052080784504,Malta,+356420816023287,0.851210958923235,Vodafone,2015-05-28T02:06:22,70564
,MTN Group,+963622901832094,Syria,1.5882579438357,Syria,+963397266583211,1.3587195934958,MTN Group,2016-06-09T22:35:26,70578
,Airtel,+245974963298993,Guinea-Bissau,1.15268139893188,Guinea-Bissau,+24580252007302,1.32660588700391,Airtel,2016-06-27T02:10:44,70584
,MTN Group,+963882642275895,Syria,0.68944649905047,Syria,+963768346036533,0.385347367219639,MTN Group,2015-04-06T22:33:06,70591
,América Móvil,+502587989866435,Guatemala,0.426617137562456,Guatemala,+502573308444645,1.41552371482276,América Móvil,2016-03-06T18:44:39,70613
,Vodafone,+355467346660570,Albania,1.62495972466019,Albania,+355301479866870,0.435865386977863,Vodafone,2015-06-17T12:27:11,70636
,América Móvil,+1787903965968535,Puerto Rico,0.0403665890553226,Puerto Rico,+1787166045337725,0.80474621363637,Deutsche Telekom,2015-02-18T10:57:01,70657
x7245126,América Móvil,+595364250548536,Paraguay,0.574388677388732,Paraguay,+595521815503315,0.534645665567057,América Móvil,2016-04-14T23:21:24,70679
,Vodafone,+61926335530332,Australia,1.20105010243464,Australia,+61676409934075,1.7070968632529,Vodafone,2016-02-06T10:32:35,70686
,Orange,+237513158819489,Cameroon,0.603658624585021,Cameroon,+237653943423581,0.310285459316782,MTN Group,2015-10-21T08:21:03,70695
,América Móvil,+503497338676422,El Salvador,2.40521099402566,El Salvador,+503333742929362,0.371623023027838,América Móvil,2015-06-24T05:53:56,70711
,Orange,+225805675838342,Ivory Coast,1.07038513239313,Ivory Coast,+225195010225467,1.54855638254489,Etisalat,2016-10-26T23:12:43,70714
,Vodafone,+34200421441129,Spain,0.32693498589122,Spain,+34214026598364,2.91054935880256,Telefónica,2015-09-09T12:55:20,70727
x4863252,Deutsche Telekom,+4316556936231,Austria,0.855117768918384,Austria,+43520460432420,0.839309440006962,América Móvil,2015-08-27T20:38:26,70736
x9992185,CK Hutchison,+61283661886466,Australia,1.74016160100037,Australia,+6117248527009,1.00908382630878,Vodafone,2016-08-02T03:58:03,70744
,Orange,+261771125719766,Madagascar,0.194189541009922,Madagascar,+261100370489975,2.76237510558843,Airtel,2015-08-07T02:44:19,70756
x1294608,Orange,+373187887845048,Moldova,0.727734208155235,Moldova,+373748550555821,0.892782733200528,Orange,2015-11-26T02:36:01,70766
,Telefónica,+4987821913859,Germany,0.285624848206531,Germany,+49759598735883,0.521552396617089,Telefónica,2015-07-17T13:24:05,70777
,América Móvil,+1787965161475175,Puerto Rico,0.179752671481807,Puerto Rico,+1787347229186361,0.136506996067644,América Móvil,2015-11-18T01:53:44,70788
x849246,América Móvil,+503766554705908,El Salvador,0.179636212902784,El Salvador,+503410871104523,2.56356774245339,Telefónica,2015-07-30T18:50:54,70843
x3465256,Etisalat,+228928739647032,Togo,0.841027097279185,Togo,+228334375907483,1.89023746488966,Etisalat,2016-05-08T03:45:21,70846
,Etisalat,+241579172607893,Gabon,0.104034284889693,Gabon,+241139230226581,3.92577574585985,Etisalat,2016-08-29T07:11:24,70871
,Veon,+213894787580945,Algeria,0.038923643345401,Algeria,+213321758963494,0.979216837387546,Veon,2015-03-04T07:04:08,70882
,MTN Group,+268235979754469,Swaziland,0.410151427675715,Swaziland,+268750270633798,1.40610597573534,MTN Group,2016-05-01T10:47:34,70894
,China Mobile,+852917487839906,Hong Kong,2.9219981071918,Hong Kong,+852171790597115,1.16609713649468,China Mobile,2016-07-01T10:29:21,70895
,Orange,+678887173899628,Vanuatu,0.44706004042323,Vanuatu,+678745965994502,1.8747984645789,Orange,2016-02-12T17:31:54,70897
,Vodafone,+351562412391608,Portugal,2.41321514571436,Portugal,+351161665494185,1.08139305525508,Vodafone,2016-09-25T10:01:20,70904
,Orange,+352235556640054,Luxembourg,0.0962112812225987,Luxembourg,+352300651253108,0.371770694453155,Orange,2016-01-29T13:45:17,70923
,Orange,+245648078844009,Guinea-Bissau,0.402066239017149,Guinea-Bissau,+245273876442319,1.53472308177544,Airtel,2016-10-10T09:17:00,70933
,Deutsche Telekom,+1787434603510084,Puerto Rico,2.85982053042335,Puerto Rico,+1787764773862114,0.853784955475635,Deutsche Telekom,2016-06-03T10:49:46,70934
x6698212,Telenor,+95808218194496,Myanmar,0.263407950548919,Myanmar,+95731462488964,1.70548768116541,Telenor,2016-11-28T22:47:26,70952
,Etisalat,+236544745307711,Central African Republic,0.663591971764362,Central African Republic,+236191400627957,0.202398856282506,Etisalat,2016-06-06T02:45:08,70958
,Etisalat,+255638528493363,Tanzania,0.235718519827412,Tanzania,+255425503201483,0.593613956198278,Airtel,2015-09-19T12:52:52,70960
,Deutsche Telekom,+38514497348565,Croatia,0.378462849473542,Croatia,+385623315080246,0.2030246244834,Deutsche Telekom,2016-05-30T12:17:16,70963
,Telefónica,+39633705606043,Italy,0.930272932991213,Italy,+39974501931631,1.4898314917808,TIM,2016-03-26T22:28:41,70970
,MTN Group,+963640298286372,Syria,1.72746530826297,Syria,+963317920835689,0.373496954517391,MTN Group,2015-05-29T04:01:47,71012
,Veon,+263416145524054,Zimbabwe,0.275489032272881,Zimbabwe,+263677416485381,0.205718112500046,Veon,2016-09-22T10:13:45,71023
x882127,América Móvil,+507891016686668,Panama,1.88333962824879,Panama,+507917940855417,1.47399472471355,Telefónica,2016-03-28T08:16:10,71025
,MTN Group,+231424135736962,Liberia,0.268316160745078,Liberia,+23168849232247,0.868530759959153,Airtel,2015-07-02T08:23:25,71034
,Orange,+352148207619515,Luxembourg,0.598086724425516,Luxembourg,+352497561545033,2.58991427777288,Orange,2015-10-25T10:24:25,71045
,Orange,+373652314600841,Moldova,0.291141587981556,Moldova,+373199633307004,2.06457256130423,Orange,2015-03-09T13:10:37,71057
,Airtel,+255848990564234,Tanzania,0.46451226946314,Tanzania,nan,0.200449988295255,Airtel,2015-03-21T00:01:23,71059
,CK Hutchison,+45929297306350,Denmark,0.191153274354071,Denmark,+45318022351006,0.464638338275933,Telenor,2016-01-02T18:45:36,71066
x8465130,Telia Company,+995389977777371,Georgia,2.8969263361346,Georgia,+995149806904275,1.82774334268191,Veon,2016-06-25T11:57:54,71084
,Airtel,+229127364740156,Benin,3.63217032180656,Benin,+229649441897371,3.20914539586903,Airtel,2016-02-01T18:36:12,71088
,MTN Group,+267115001309486,Botswana,0.534403398935032,Botswana,+267915702123239,1.4585244862959,MTN Group,2015-04-12T21:14:26,71092
,América Móvil,+1787824923146417,Puerto Rico,1.91437888999711,Puerto Rico,+1787464922896840,1.76203755144924,Deutsche Telekom,2016-04-24T11:38:15,71173
,Telia Company,+994388738358274,Azerbaijan,1.01753061044223,Azerbaijan,+994893852992833,0.459538976458715,Telia Company,2016-09-16T17:53:18,71190
x3023529,Veon,+39276811979978,Italy,0.264974356034037,Italy,+39714821840670,1.10409044497144,Vodafone,2015-11-20T06:17:46,71207
,MTN Group,+268235979754469,Swaziland,2.83394546923554,Swaziland,+268784803891485,0.363733851100422,MTN Group,2015-01-16T08:16:09,71211
,Telefónica,+502111147206405,Guatemala,0.138232963795712,Guatemala,+50250013212928,0.479171389613232,Telefónica,2016-03-28T08:47:27,71224
x1328936,Veon,+996549743791271,Kyrgyzstan,0.972294857550595,Kyrgyzstan,+996937902537550,7.2091829389563,Veon,2016-07-29T19:05:01,71231
,Vodafone,+355185176564508,Albania,1.17142874251706,Albania,+355329518369709,1.2293454411225,Vodafone,2016-10-11T20:06:08,71259
,Telenor,+382906844787899,Montenegro,0.247893516883051,Montenegro,+382213823897783,0.701091119482883,Telenor,2016-08-27T05:36:44,71264
,Deutsche Telekom,+4384128034702,Austria,0.118132094115585,Austria,+43694097916928,0.300417793886078,América Móvil,2016-04-02T23:05:19,71265
,TIM,+3906698949899333435,Vatican City,1.28514942310718,Vatican City,+3906698953861784213,0.878329018064337,TIM,2015-07-17T09:33:04,71315
,Airtel,+255522284438378,Tanzania,0.935271165223649,Tanzania,+255707154162785,0.812103422178169,Airtel,2016-05-01T19:44:34,71322
,América Móvil,+43984306117903,Austria,3.1864680155934,Austria,+43227431495437,3.47810985864658,CK Hutchison,2016-03-17T04:37:26,71323
,Veon,+39284605717939,Italy,0.758729849053153,Italy,+39648280514143,0.196008661329686,Vodafone,2016-04-01T19:16:48,71330
,CK Hutchison,+46964072730436,Sweden,0.055671667745642,Sweden,+46809806638074,0.150612066587972,Telenor,2015-01-29T18:09:02,71331
,Etisalat,+241129055942143,Gabon,0.803988730228378,Gabon,+241494942937553,0.873001931733774,Airtel,2015-05-06T12:02:32,71334
,Airtel,+226407481471064,Burkina Faso,1.10573365796592,Burkina Faso,+226611117383114,2.46962957019234,Airtel,2015-04-13T05:21:11,71350
,CK Hutchison,+39176366043480,Italy,0.0129181020121065,Italy,+39891398897399,0.114578199549645,Vodafone,2016-05-03T23:01:20,71369
,Vodafone,+44384574457455,United Kingdom,0.0176244422159997,United Kingdom,+44686503331055,2.50596627471172,Vodafone,2015-10-14T01:39:40,71376
,Deutsche Telekom,+43575273715113,Austria,0.74380152407979,Austria,+437642746640,2.49164986383796,Deutsche Telekom,2015-10-28T20:30:15,71400
x389174,CK Hutchison,+44708564649930,United Kingdom,0.250024078811973,United Kingdom,+44980503389002,1.47368658671575,Telefónica,2016-01-24T18:21:03,71449
x9766508,Orange,+236916379481422,Central African Republic,0.188473073115456,Central African Republic,+23611881031386,0.867787399749767,Etisalat,2016-09-12T02:31:36,71460
,MTN Group,+245639256966682,Guinea-Bissau,2.82693433938908,Guinea-Bissau,+24558508313363,0.365410546277984,Orange,2015-09-03T03:34:48,71535
,Telenor,+381149158094319,Serbia,0.0638322301990891,Serbia,+381935601328383,0.991417099943546,Telenor,2016-09-04T21:01:39,71536
,Orange,+225902997599324,Ivory Coast,2.08037121874474,Ivory Coast,+225689306933432,2.1069430670996,Orange,2016-11-08T13:09:14,71556
,MTN Group,+268535811955691,Swaziland,0.52866974524965,Swaziland,+26822320282392,1.41206487020749,MTN Group,2016-02-23T06:05:33,71563
